S,I,R
3.249000000000000000e+03,4.866000000000000000e+03,1.438500000000000000e+04
3.351000000000000000e+03,4.800000000000000000e+03,1.434900000000000000e+04
3.384000000000000000e+03,4.770000000000000000e+03,1.434600000000000000e+04
3.419000000000000000e+03,4.876000000000000000e+03,1.420500000000000000e+04
3.417000000000000000e+03,4.910000000000000000e+03,1.417300000000000000e+04
3.362000000000000000e+03,4.916000000000000000e+03,1.422200000000000000e+04
3.404000000000000000e+03,4.799000000000000000e+03,1.429700000000000000e+04
3.321000000000000000e+03,4.837000000000000000e+03,1.434200000000000000e+04
3.256000000000000000e+03,4.852000000000000000e+03,1.439200000000000000e+04
3.318000000000000000e+03,4.797000000000000000e+03,1.438500000000000000e+04
3.285000000000000000e+03,4.790000000000000000e+03,1.442500000000000000e+04
3.298000000000000000e+03,4.767000000000000000e+03,1.443500000000000000e+04
3.267000000000000000e+03,4.769000000000000000e+03,1.446400000000000000e+04
3.306000000000000000e+03,4.749000000000000000e+03,1.444500000000000000e+04
3.287000000000000000e+03,4.771000000000000000e+03,1.444200000000000000e+04
3.408000000000000000e+03,4.698000000000000000e+03,1.439400000000000000e+04
3.435000000000000000e+03,4.752000000000000000e+03,1.431300000000000000e+04
3.358000000000000000e+03,4.836000000000000000e+03,1.430600000000000000e+04
3.403000000000000000e+03,4.770000000000000000e+03,1.432700000000000000e+04
3.334000000000000000e+03,4.866000000000000000e+03,1.430000000000000000e+04
3.323000000000000000e+03,4.892000000000000000e+03,1.428500000000000000e+04
3.347000000000000000e+03,4.873000000000000000e+03,1.428000000000000000e+04
3.273000000000000000e+03,4.921000000000000000e+03,1.430600000000000000e+04
3.328000000000000000e+03,4.831000000000000000e+03,1.434100000000000000e+04
3.283000000000000000e+03,4.907000000000000000e+03,1.431000000000000000e+04
3.231000000000000000e+03,4.869000000000000000e+03,1.440000000000000000e+04
3.235000000000000000e+03,4.804000000000000000e+03,1.446100000000000000e+04
3.314000000000000000e+03,4.662000000000000000e+03,1.452400000000000000e+04
3.336000000000000000e+03,4.662000000000000000e+03,1.450200000000000000e+04
3.381000000000000000e+03,4.679000000000000000e+03,1.444000000000000000e+04
3.383000000000000000e+03,4.732000000000000000e+03,1.438500000000000000e+04
3.288000000000000000e+03,4.768000000000000000e+03,1.444400000000000000e+04
3.342000000000000000e+03,4.791000000000000000e+03,1.436700000000000000e+04
3.349000000000000000e+03,4.778000000000000000e+03,1.437300000000000000e+04
3.259000000000000000e+03,4.794000000000000000e+03,1.444700000000000000e+04
3.276000000000000000e+03,4.743000000000000000e+03,1.448100000000000000e+04
3.368000000000000000e+03,4.681000000000000000e+03,1.445100000000000000e+04
