S,I,R
3.364000000000000000e+03,4.847000000000000000e+03,1.428900000000000000e+04
3.382000000000000000e+03,4.826000000000000000e+03,1.429200000000000000e+04
3.307000000000000000e+03,4.825000000000000000e+03,1.436800000000000000e+04
3.317000000000000000e+03,4.833000000000000000e+03,1.435000000000000000e+04
3.316000000000000000e+03,4.856000000000000000e+03,1.432800000000000000e+04
3.313000000000000000e+03,4.761000000000000000e+03,1.442600000000000000e+04
3.277000000000000000e+03,4.797000000000000000e+03,1.442600000000000000e+04
3.292000000000000000e+03,4.777000000000000000e+03,1.443100000000000000e+04
3.306000000000000000e+03,4.775000000000000000e+03,1.441900000000000000e+04
3.294000000000000000e+03,4.798000000000000000e+03,1.440800000000000000e+04
3.253000000000000000e+03,4.772000000000000000e+03,1.447500000000000000e+04
3.295000000000000000e+03,4.678000000000000000e+03,1.452700000000000000e+04
3.379000000000000000e+03,4.667000000000000000e+03,1.445400000000000000e+04
3.321000000000000000e+03,4.795000000000000000e+03,1.438400000000000000e+04
3.367000000000000000e+03,4.742000000000000000e+03,1.439100000000000000e+04
3.298000000000000000e+03,4.790000000000000000e+03,1.441200000000000000e+04
3.360000000000000000e+03,4.810000000000000000e+03,1.433000000000000000e+04
3.309000000000000000e+03,4.882000000000000000e+03,1.430900000000000000e+04
3.327000000000000000e+03,4.919000000000000000e+03,1.425400000000000000e+04
3.342000000000000000e+03,4.941000000000000000e+03,1.421700000000000000e+04
3.273000000000000000e+03,4.930000000000000000e+03,1.429700000000000000e+04
3.256000000000000000e+03,4.820000000000000000e+03,1.442400000000000000e+04
3.321000000000000000e+03,4.784000000000000000e+03,1.439500000000000000e+04
3.296000000000000000e+03,4.816000000000000000e+03,1.438800000000000000e+04
3.291000000000000000e+03,4.782000000000000000e+03,1.442700000000000000e+04
3.298000000000000000e+03,4.706000000000000000e+03,1.449600000000000000e+04
3.340000000000000000e+03,4.662000000000000000e+03,1.449800000000000000e+04
3.389000000000000000e+03,4.693000000000000000e+03,1.441800000000000000e+04
3.379000000000000000e+03,4.758000000000000000e+03,1.436300000000000000e+04
3.433000000000000000e+03,4.785000000000000000e+03,1.428200000000000000e+04
3.383000000000000000e+03,4.825000000000000000e+03,1.429200000000000000e+04
3.310000000000000000e+03,4.785000000000000000e+03,1.440500000000000000e+04
3.344000000000000000e+03,4.713000000000000000e+03,1.444300000000000000e+04
3.414000000000000000e+03,4.684000000000000000e+03,1.440200000000000000e+04
3.355000000000000000e+03,4.771000000000000000e+03,1.437400000000000000e+04
3.405000000000000000e+03,4.739000000000000000e+03,1.435600000000000000e+04
3.431000000000000000e+03,4.747000000000000000e+03,1.432200000000000000e+04
3.397000000000000000e+03,4.816000000000000000e+03,1.428700000000000000e+04
3.375000000000000000e+03,4.831000000000000000e+03,1.429400000000000000e+04
3.406000000000000000e+03,4.759000000000000000e+03,1.433500000000000000e+04
3.420000000000000000e+03,4.822000000000000000e+03,1.425800000000000000e+04
3.458000000000000000e+03,4.777000000000000000e+03,1.426500000000000000e+04
3.382000000000000000e+03,4.820000000000000000e+03,1.429800000000000000e+04
3.355000000000000000e+03,4.781000000000000000e+03,1.436400000000000000e+04
3.351000000000000000e+03,4.822000000000000000e+03,1.432700000000000000e+04
3.316000000000000000e+03,4.851000000000000000e+03,1.433300000000000000e+04
3.353000000000000000e+03,4.740000000000000000e+03,1.440700000000000000e+04
3.328000000000000000e+03,4.736000000000000000e+03,1.443600000000000000e+04
3.435000000000000000e+03,4.741000000000000000e+03,1.432400000000000000e+04
3.409000000000000000e+03,4.789000000000000000e+03,1.430200000000000000e+04
3.435000000000000000e+03,4.789000000000000000e+03,1.427600000000000000e+04
3.516000000000000000e+03,4.742000000000000000e+03,1.424200000000000000e+04
3.402000000000000000e+03,4.829000000000000000e+03,1.426900000000000000e+04
3.434000000000000000e+03,4.840000000000000000e+03,1.422600000000000000e+04
3.416000000000000000e+03,4.879000000000000000e+03,1.420500000000000000e+04
3.320000000000000000e+03,4.938000000000000000e+03,1.424200000000000000e+04
3.276000000000000000e+03,4.946000000000000000e+03,1.427800000000000000e+04
3.281000000000000000e+03,4.883000000000000000e+03,1.433600000000000000e+04
3.296000000000000000e+03,4.867000000000000000e+03,1.433700000000000000e+04
3.291000000000000000e+03,4.868000000000000000e+03,1.434100000000000000e+04
3.258000000000000000e+03,4.842000000000000000e+03,1.440000000000000000e+04
3.297000000000000000e+03,4.818000000000000000e+03,1.438500000000000000e+04
3.244000000000000000e+03,4.882000000000000000e+03,1.437400000000000000e+04
3.212000000000000000e+03,4.856000000000000000e+03,1.443200000000000000e+04
