S,I,R
7.903000000000000000e+03,7.279000000000000000e+03,7.318000000000000000e+03
7.844000000000000000e+03,7.348000000000000000e+03,7.308000000000000000e+03
7.883000000000000000e+03,7.295000000000000000e+03,7.322000000000000000e+03
7.874000000000000000e+03,7.349000000000000000e+03,7.277000000000000000e+03
7.885000000000000000e+03,7.334000000000000000e+03,7.281000000000000000e+03
7.841000000000000000e+03,7.332000000000000000e+03,7.327000000000000000e+03
7.891000000000000000e+03,7.281000000000000000e+03,7.328000000000000000e+03
7.869000000000000000e+03,7.344000000000000000e+03,7.287000000000000000e+03
7.815000000000000000e+03,7.393000000000000000e+03,7.292000000000000000e+03
7.819000000000000000e+03,7.413000000000000000e+03,7.268000000000000000e+03
7.738000000000000000e+03,7.496000000000000000e+03,7.266000000000000000e+03
7.657000000000000000e+03,7.416000000000000000e+03,7.427000000000000000e+03
7.666000000000000000e+03,7.364000000000000000e+03,7.470000000000000000e+03
7.751000000000000000e+03,7.224000000000000000e+03,7.525000000000000000e+03
7.858000000000000000e+03,7.241000000000000000e+03,7.401000000000000000e+03
7.851000000000000000e+03,7.281000000000000000e+03,7.368000000000000000e+03
7.936000000000000000e+03,7.303000000000000000e+03,7.261000000000000000e+03
7.773000000000000000e+03,7.421000000000000000e+03,7.306000000000000000e+03
7.870000000000000000e+03,7.331000000000000000e+03,7.299000000000000000e+03
7.844000000000000000e+03,7.348000000000000000e+03,7.308000000000000000e+03
7.756000000000000000e+03,7.455000000000000000e+03,7.289000000000000000e+03
7.757000000000000000e+03,7.346000000000000000e+03,7.397000000000000000e+03
7.837000000000000000e+03,7.355000000000000000e+03,7.308000000000000000e+03
7.732000000000000000e+03,7.473000000000000000e+03,7.295000000000000000e+03
7.690000000000000000e+03,7.442000000000000000e+03,7.368000000000000000e+03
7.720000000000000000e+03,7.333000000000000000e+03,7.447000000000000000e+03
7.850000000000000000e+03,7.318000000000000000e+03,7.332000000000000000e+03
7.812000000000000000e+03,7.315000000000000000e+03,7.373000000000000000e+03
7.893000000000000000e+03,7.259000000000000000e+03,7.348000000000000000e+03
7.849000000000000000e+03,7.374000000000000000e+03,7.277000000000000000e+03
7.797000000000000000e+03,7.438000000000000000e+03,7.265000000000000000e+03
7.785000000000000000e+03,7.376000000000000000e+03,7.339000000000000000e+03
7.809000000000000000e+03,7.373000000000000000e+03,7.318000000000000000e+03
7.732000000000000000e+03,7.408000000000000000e+03,7.360000000000000000e+03
7.767000000000000000e+03,7.412000000000000000e+03,7.321000000000000000e+03
7.737000000000000000e+03,7.460000000000000000e+03,7.303000000000000000e+03
7.618000000000000000e+03,7.384000000000000000e+03,7.498000000000000000e+03
7.772000000000000000e+03,7.315000000000000000e+03,7.413000000000000000e+03
7.828000000000000000e+03,7.338000000000000000e+03,7.334000000000000000e+03
7.947000000000000000e+03,7.296000000000000000e+03,7.257000000000000000e+03
7.937000000000000000e+03,7.275000000000000000e+03,7.288000000000000000e+03
7.751000000000000000e+03,7.453000000000000000e+03,7.296000000000000000e+03
7.761000000000000000e+03,7.346000000000000000e+03,7.393000000000000000e+03
7.796000000000000000e+03,7.277000000000000000e+03,7.427000000000000000e+03
7.882000000000000000e+03,7.258000000000000000e+03,7.360000000000000000e+03
7.910000000000000000e+03,7.251000000000000000e+03,7.339000000000000000e+03
7.864000000000000000e+03,7.323000000000000000e+03,7.313000000000000000e+03
7.930000000000000000e+03,7.328000000000000000e+03,7.242000000000000000e+03
7.839000000000000000e+03,7.354000000000000000e+03,7.307000000000000000e+03
7.821000000000000000e+03,7.396000000000000000e+03,7.283000000000000000e+03
7.769000000000000000e+03,7.325000000000000000e+03,7.406000000000000000e+03
7.689000000000000000e+03,7.355000000000000000e+03,7.456000000000000000e+03
7.692000000000000000e+03,7.376000000000000000e+03,7.432000000000000000e+03
7.745000000000000000e+03,7.330000000000000000e+03,7.425000000000000000e+03
7.914000000000000000e+03,7.321000000000000000e+03,7.265000000000000000e+03
7.899000000000000000e+03,7.324000000000000000e+03,7.277000000000000000e+03
7.937000000000000000e+03,7.323000000000000000e+03,7.240000000000000000e+03
7.905000000000000000e+03,7.278000000000000000e+03,7.317000000000000000e+03
7.810000000000000000e+03,7.391000000000000000e+03,7.299000000000000000e+03
7.862000000000000000e+03,7.284000000000000000e+03,7.354000000000000000e+03
7.819000000000000000e+03,7.404000000000000000e+03,7.277000000000000000e+03
7.710000000000000000e+03,7.500000000000000000e+03,7.290000000000000000e+03
7.717000000000000000e+03,7.456000000000000000e+03,7.327000000000000000e+03
7.741000000000000000e+03,7.376000000000000000e+03,7.383000000000000000e+03
7.668000000000000000e+03,7.423000000000000000e+03,7.409000000000000000e+03
7.754000000000000000e+03,7.429000000000000000e+03,7.317000000000000000e+03
7.811000000000000000e+03,7.365000000000000000e+03,7.324000000000000000e+03
7.879000000000000000e+03,7.272000000000000000e+03,7.349000000000000000e+03
7.774000000000000000e+03,7.431000000000000000e+03,7.295000000000000000e+03
7.642000000000000000e+03,7.436000000000000000e+03,7.422000000000000000e+03
7.758000000000000000e+03,7.361000000000000000e+03,7.381000000000000000e+03
7.750000000000000000e+03,7.420000000000000000e+03,7.330000000000000000e+03
7.735000000000000000e+03,7.438000000000000000e+03,7.327000000000000000e+03
7.701000000000000000e+03,7.459000000000000000e+03,7.340000000000000000e+03
7.792000000000000000e+03,7.310000000000000000e+03,7.398000000000000000e+03
7.843000000000000000e+03,7.296000000000000000e+03,7.361000000000000000e+03
7.875000000000000000e+03,7.373000000000000000e+03,7.252000000000000000e+03
7.759000000000000000e+03,7.502000000000000000e+03,7.239000000000000000e+03
7.806000000000000000e+03,7.465000000000000000e+03,7.229000000000000000e+03
7.746000000000000000e+03,7.479000000000000000e+03,7.275000000000000000e+03
7.655000000000000000e+03,7.422000000000000000e+03,7.423000000000000000e+03
7.729000000000000000e+03,7.362000000000000000e+03,7.409000000000000000e+03
7.812000000000000000e+03,7.239000000000000000e+03,7.449000000000000000e+03
7.869000000000000000e+03,7.241000000000000000e+03,7.390000000000000000e+03
7.834000000000000000e+03,7.284000000000000000e+03,7.382000000000000000e+03
7.850000000000000000e+03,7.319000000000000000e+03,7.331000000000000000e+03
7.782000000000000000e+03,7.441000000000000000e+03,7.277000000000000000e+03
7.747000000000000000e+03,7.467000000000000000e+03,7.286000000000000000e+03
7.676000000000000000e+03,7.313000000000000000e+03,7.511000000000000000e+03
7.824000000000000000e+03,7.280000000000000000e+03,7.396000000000000000e+03
7.803000000000000000e+03,7.291000000000000000e+03,7.406000000000000000e+03
7.851000000000000000e+03,7.234000000000000000e+03,7.415000000000000000e+03
7.832000000000000000e+03,7.280000000000000000e+03,7.388000000000000000e+03
7.845000000000000000e+03,7.281000000000000000e+03,7.374000000000000000e+03
7.833000000000000000e+03,7.416000000000000000e+03,7.251000000000000000e+03
7.789000000000000000e+03,7.440000000000000000e+03,7.271000000000000000e+03
7.858000000000000000e+03,7.384000000000000000e+03,7.258000000000000000e+03
7.825000000000000000e+03,7.436000000000000000e+03,7.239000000000000000e+03
7.701000000000000000e+03,7.442000000000000000e+03,7.357000000000000000e+03
7.790000000000000000e+03,7.408000000000000000e+03,7.302000000000000000e+03
7.737000000000000000e+03,7.389000000000000000e+03,7.374000000000000000e+03
7.718000000000000000e+03,7.388000000000000000e+03,7.394000000000000000e+03
7.750000000000000000e+03,7.379000000000000000e+03,7.371000000000000000e+03
7.807000000000000000e+03,7.372000000000000000e+03,7.321000000000000000e+03
7.733000000000000000e+03,7.380000000000000000e+03,7.387000000000000000e+03
7.821000000000000000e+03,7.274000000000000000e+03,7.405000000000000000e+03
7.969000000000000000e+03,7.166000000000000000e+03,7.365000000000000000e+03
7.977000000000000000e+03,7.292000000000000000e+03,7.231000000000000000e+03
7.853000000000000000e+03,7.365000000000000000e+03,7.282000000000000000e+03
7.766000000000000000e+03,7.474000000000000000e+03,7.260000000000000000e+03
7.776000000000000000e+03,7.380000000000000000e+03,7.344000000000000000e+03
7.876000000000000000e+03,7.278000000000000000e+03,7.346000000000000000e+03
7.747000000000000000e+03,7.403000000000000000e+03,7.350000000000000000e+03
7.760000000000000000e+03,7.411000000000000000e+03,7.329000000000000000e+03
7.811000000000000000e+03,7.416000000000000000e+03,7.273000000000000000e+03
7.866000000000000000e+03,7.402000000000000000e+03,7.232000000000000000e+03
